"BOOK_ID"	"BOOK_NAME"	"BOOK_GENRE"	"BOOK_EDITION"	"AUTHOR_ID"	"PUBLISHER_ID"	"PRICE"	"DISCOUNT"	"COUNTRY"	"LANGUAGE"	"SUMMARY"	"ISBN"	"PAGES"	"TOTAL_SOLD"	"RATINGS"	"NO_OF_RATINGS"
"10002755"	"আত্মার সৃষ্টিরহস্য ও আত্মমুক্তির পথ"	"আধ্যাত্মিকতা ও সুফিবাদ"	"2nd Edition, 2016"	"1001259"	"100104"	"350"	"25"	"Bangladesh"	"Bangla"		"9847018202276"	"286"	"1257"	"5"	"1"
"10002981"	"নারীর সৌন্দর্যে রূপচর্চা"	"ফ্যাশন ও রূপচর্চা"	"1st Published, 2012"	"1001380"	"100104"	"150"	"25"	"Bangladesh"	"Bangla"		"9847018200784"	"120"	"6002"	"5"	"1"
"10006006"	"খ্রিস্টান ও ইসলাম দর্শনের আধ্যাত্মিক ভাবনা"	"দর্শন বিষয়ক গবেষণা ও প্রবন্ধ"	"1st published, 2016"	"1001617"	"100104"	"400"	"25"	"Bangladesh"	"Bangla"		"9847018202405"	"368"	"2824"	"5"	"1"
"10004891"	"ভ্যাম্পায়ার ভার্সাস ওয়্যারউলফ"	"ভৌতিক"	"1st, 2015"	"1000448"	"100122"	"114"	"12"	"Bangladesh"	"Bangla"		"9841602717"	"335"	"4375"	"5"	"1"
"10001182"	"সাফল্যের চাবিকাঠি কোয়ান্টাম মেথড"	"আত্ম-উন্নয়ন ও মেডিটেশন"	"Reprinted, 2016"	"1000535"	"100122"	"325"	"15"	"Bangladesh"	"Bangla"		"9844629071"	"224"	"3882"	"4.89"	"17"
"10004215"	"শেষ যাত্রা"	"অনুবাদ: রহস্য, গোয়েন্দা, ভৌতিক ও থ্রিলার"	"1st, 2015"	"1001982"	"100122"	"132"	"12"	"Bangladesh"	"Bangla"		"9841632543"	"397"	"1200"	"5"	"3"
"10006258"	"মাসুদ রানা : সেই কুয়াশা -দুইখণ্ড একত্রে"	"রহস্য ও গোয়েন্দা"	"1st Published, 2014"	"1003005"	"100122"	"117"	"12"	"Bangladesh"	"Bangla"		"9841676893"	"376"	"8905"	"5"	"1"
"10008673"	"মাসুদ রানা : মায়া মন্দির - ৪৫১"	"রহস্য ও গোয়েন্দা"	"1st Published, 2017"	"1003005"	"100122"	"129"	"12"	"Bangladesh"	"Bangla"		"9841674513"	"364"	"8058"	"4.5"	"2"
"10008776"	"মাসুদ রানা : কালো কুয়াশা"	"থ্রিলার ও অ্যাডভেঞ্চার উপন্যাস"	"1st Published, 2017"	"1003005"	"100122"	"120"	"25"	"Bangladesh"	"Bangla"		"9841674521"	"336"	"6038"	"5"	"2"
"10006815"	"মেরাল ওকায়-এর কাহিনি অবলম্বনে সুলতান সুলেমান"	"অনুবাদ: উপন্যাস"	"1st Published, 2016"	"1003269"	"100122"	"109"	"12"	"Bangladesh"	"Bangla"		"9841632683"	"303"	"6648"	"4.67"	"3"
"10007265"	"পিশাচ কাহিনি বেউলফ"	"অনুবাদ: রহস্য, গোয়েন্দা, ভৌতিক ও থ্রিলার"	"1st published, 2017"	"1003269"	"100122"	"115"	"12"	"Bangladesh"	"Bangla"		"9841602814"	"320"	"3055"	"5"	"3"
"10008823"	"উইলিয়াম হাওয়ার্ড এর ক্যালিগুলা"	"অনুবাদ: উপন্যাস"	"1st Published, 2017"	"1003269"	"100122"	"118"	"12"	"Bangladesh"	"Bangla"		"9841632837"	"327"	"6991"	"5"	"1"
"10007267"	"তিন গোয়েন্দা ভলিউম ১৪১"	"রহস্য, গোয়েন্দা, থ্রিলার ও অ্যাডভেঞ্চার"	"1st published, 2017"	"1003438"	"100122"	"167"	"12"	"Bangladesh"	"Bangla"		"9841617056"	"472"	"9319"	"5"	"3"
"10008772"	"কিশোর থ্রিলার তিন গোয়েন্দা ভলিউম ১৪২"	"শিশু-কিশোর: রহস্য, গোয়েন্দা, অ্যাডভেঞ্চার"	"1st Published, 2017"	"1003438"	"100122"	"102"	"25"	"Bangladesh"	"Bangla"		"9841617080"	"261"	"1687"	"5"	"3"
"10008744"	"ক্যাসল হাউসের খুনি"	"অনুবাদ: রহস্য, গোয়েন্দা, ভৌতিক ও থ্রিলার"	"1st Published, 2016"	"1004123"	"100122"	"123"	"12"	"Bangladesh"	"Bangla"		"9841632616"	"344"	"1065"	"5"	"3"
"10008849"	"মৌলিক রোমাঞ্চ -হরর কাহিনি : নিশিডাকিনী"	"থ্রিলার"	"1st Published, 2017"	"1004170"	"100122"	"139"	"26"	"Bangladesh"	"Bangla"		"9841602830"	"400"	"9319"	"5"	"1"
"10001057"	"শ্যাওলা জমা বাড়ি"	"সমকালীন উপন্যাস"	"1st Published, 2012"	"1000454"	"100101"	"238"	"15"	"Bangladesh"	"Bangla"		"9789848875322"	"128"	"8756"	"5"	"1"
"10001144"	"বিশ্ববিদ্যালয়ের কতিপয় স্টুপিড শিক্ষক (হার্ডকভার)"	"কলাম সমগ্র/সংকলন"	"1st Edition"	"1000506"	"100101"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848875728"	"71"	"8020"	"5"	"4"
"10004577"	"মুখোশপরা মুখ"	"বাংলাদেশ: প্রসঙ্গ রাজনীতি"	"1st, 2015"	"1000506"	"100101"	"350"	"15"	"Bangladesh"	"Bangla"		"9789848875353"	"176"	"2384"	"5"	"3"
"10002991"	"জন্মই আজন্মের পাপ"	"সমকালীন উপন্যাস"	"1st Published, 2013"	"1001387"	"100101"	"120"	"12"	"Bangladesh"	"Bangla"		"9789848875612"	"64"	"1121"	"5"	"1"
"10007950"	"মিমিয়ার বিজ্ঞান প্রজেক্ট খেলা"	"বিজ্ঞান প্রজেক্ট"	"1st Published, 2017"	"1000848"	"100201"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849233107"	"160"	"5962"	"5"	"1"
"10008107"	"বিজ্ঞানের মজার মজার পরীক্ষা"	"বিজ্ঞান প্রজেক্ট"	"1st Published, 2017"	"1000848"	"100201"	"300"	"15"	"Bangladesh"	"Bangla"		"9789849233114"	"160"	"4620"	"5"	"1"
"10002109"	"হোয়াইট ফ্যাঙ"	"অনুবাদ: উপন্যাস"	"1st Published, 2016"	"1000949"	"100201"	"225"	"15"	"Bangladesh"	"Bangla"		"9789849080862"	"160"	"7718"	"5"	"1"
"10002113"	"পারস্য সভ্যতা"	"প্রাচীন সভ্যতার ইতিহাস"	"1st, 2015"	"1000950"	"100201"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849080770"	"79"	"7493"	"5"	"1"
"10003223"	"ভিয়েতনাম বিপ্লব"	"বিপ্লব"	"1st Publishd, 2015"	"1001492"	"100201"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849080763"	"80"	"2418"	"3"	"1"
"10003224"	"ফরাসি বিপ্লব"	"বিপ্লব"	"1st Published, 2015"	"1001492"	"100201"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849080718"	"96"	"2956"	"4"	"1"
"10005516"	"অ্যাডগার অ্যালান পো রচনাসমগ্র ১"	"অনুবাদ: রচনাসমগ্র/সংকলন"	"1st Published, 2016"	"1002652"	"100201"	"700"	"15"	"Bangladesh"	"Bangla"		"9789849080886"	"527"	"7067"	"5"	"1"
"10007695"	"কম্পিউটারের ইতিহাস ও ক্রমবিকাশ"	"বিজ্ঞান ও প্রযুক্তি"	"1st Published, 2016"	"1003599"	"100201"	"275"	"15"	"Bangladesh"	"Bangla"		"9789849233169"	"142"	"5847"	"5"	"1"
"10006809"	"রুশ বিপ্লব : কী ঘটেছিল ?"	"কমিকস, নকশা ও ছবির গল্প"	"1st published, 2016"	"1000844"	"100499"	"300"	"50"	"Bangladesh"	"Bangla"		"9789849215349"	"110"	"4855"	"5"	"5"
"10008176"	"লেয়ার মুরগি পালন ছোট ভুলে বড় ক্ষতি"	"হাঁস, মুরগি ও পাখি"	"1st Published, 2017"	"1003806"	"100499"	"200"	"40"	"Bangladesh"	"Bangla"		"9789849238478"	"71"	"3111"	"4.25"	"4"
"10008867"	"যখন কুয়াশা"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1004184"	"100499"	"300"	"50"	"Bangladesh"	"Bangla"		"9789849297352"	"272"	"4503"	"5"	"2"
"10008868"	"গরু-বাছুরের রোগব্যাধি"	"গবাদি পশু"	"1st Published, 2017"	"1004185"	"100499"	"200"	"40"	"Bangladesh"	"Bangla"		"9789849297369"	"128"	"6521"	"5"	"1"
"10005054"	"কোরান দর্শন-দ্বিতীয় খণ্ড"	"কুরআন বিষয়ক আলোচনা"	"3rd Edition, 2012"	"1000847"	"100407"	"550"	"15"	"Bangladesh"	"Bangla"		"984322518X"	"456"	"4691"	"5"	"1"
"10007941"	"মহাবিশ্বে এলিয়েনের খোঁজে"	"মহাকাশ বিজ্ঞান ও জ্যোতির্বিদ্যা"	"1st Published, 2017"	"1000848"	"100324"	"225"	"15"	"Bangladesh"	"Bangla"		"9789848871133"	"144"	"2380"	"5"	"1"
"10004742"	"নভোচারীদের অজানা কথা"	"গণিত, বিজ্ঞান ও প্রযুক্তিঃ বিবিধ"	"1st, 2015"	"1001223"	"100324"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848871058"	"96"	"6332"	"5"	"1"
"10004784"	"বিশ্বসেরা ৫০ ক্রীড়াবিদ"	"ক্রীড়া ব্যক্তিত্ব"	"1st, 2015"	"1001223"	"100324"	"300"	"15"	"Bangladesh"	"Bangla"		"9879848871041"	"192"	"1795"	"5"	"1"
"10006076"	"দিঘির জলে চাঁদের ছায়া"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1001578"	"100324"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848871270"	"96"	"4906"	"5"	"1"
"10008055"	"সমির সাহেবের টাক মাথা"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1001578"	"100324"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848871652"	"96"	"9410"	"5"	"1"
"10003540"	"নাটক নাটকের মানুষ ও আমাদের শিকড়"	"নাট্য সমালোচনা ও অন্যান্য"	"1st Published, 2014"	"1001658"	"100324"	"270"	"15"	"Bangladesh"	"Bangla"		"9789848870570"	"176"	"4331"	"5"	"1"
"10004085"	"কুহক"	"সমকালীন উপন্যাস"	"1st, 2015"	"1001907"	"100324"	"200"	"12"	"Bangladesh"	"Bangla"		"9789848870853"	"64"	"7491"	"5"	"1"
"10004089"	"জাগ্রত ময়মনসিংহ"	"বিবিধ প্রবন্ধ"	"1st, 2015"	"1001908"	"100324"	"175"	"12"	"Bangladesh"	"Bangla"		"9879848870860"	"108"	"6157"	"5"	"1"
"10004209"	"আমার ভালবাসার দেশ বাহরাইন"	"নানাদেশ ও ভ্রমণ"	"1st, 2015"	"1001979"	"100324"	"125"	"12"	"Bangladesh"	"Bangla"		"9879848870907"	"80"	"8152"	"5"	"1"
"10005457"	"মন খারাপের রং সাদা"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1002623"	"100324"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848871263"	"96"	"8757"	"4.6"	"5"
"10005458"	"আত্মতত্ত্ব দর্শন ও লালন সঙ্গীত ভাবার্থ বিশ্লেষণ"	"দর্শন বিষয়ক বই"	"1st Published, 2016"	"1002624"	"100324"	"170"	"12"	"Bangladesh"	"Bangla"		"9879848871218"	"96"	"7231"	"5"	"1"
"10006071"	"বাংলা সাহিত্যের ম্যাজিক"	"রেফারেন্স বই"	"1st Published, 2016"	"1002910"	"100324"	"125"	"12"	"Bangladesh"	"Bangla"		"9789848871324"	"80"	"2091"	"5"	"1"
"10006072"	"এক্সট্রা কাভার"	"প্রসঙ্গ: খেলাধুলা"	"1st Published, 2016"	"1002911"	"100324"	"200"	"12"	"Bangladesh"	"Bangla"		"9789848871416"	"112"	"4773"	"5"	"1"
"10006073"	"দাঁত সুন্দর রাখার উপায় ও চিকিৎসা"	"স্বাস্থ্যবিধি ও পরামর্শ"	"1st Published, 2016"	"1002912"	"100324"	"250"	"15"	"Bangladesh"	"Bangla"		"978984887143X"	"80"	"6642"	"5"	"1"
"10006074"	"পালক"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1002913"	"100324"	"125"	"12"	"Bangladesh"	"Bangla"		"9789848871225"	"79"	"1242"	"5"	"2"
"10006077"	"টেলিযোগাযোগ আইন"	"প্রেস, মিডিয়া এন্ড টেলিকমিউনিকেশন ল’স"	"1st Published, 2016"	"1002914"	"100324"	"450"	"15"	"Bangladesh"	"Bangla"		"9879848870454"	"240"	"1405"	"5"	"1"
"10006084"	"শতমঞ্জরী কাব্যগ্রন্থ -৩"	"কবিতাসমগ্র/সংকলন"	"1st Published, 2015"	"1002916"	"100324"	"175"	"12"	"Bangladesh"	"Bangla"		"9789848871317"	"108"	"9514"	"5"	"1"
"10006124"	"কারাগারের অন্তরালে"	"জীবনী ও স্মৃতিচারণ: বিবিধ"	"1st Published, 2016"	"1002935"	"100324"	"300"	"15"	"Bangladesh"	"Bangla"		"9789848871461"	"160"	"8992"	"5"	"1"
"10006756"	"মুক্ত বিহঙ্গ"	"বাংলা কবিতা"	"1st Published, 2017"	"1003239"	"100324"	"175"	"12"	"Bangladesh"	"Bangla"		"9789848871577"	"112"	"1106"	"5"	"1"
"10007940"	"রোহিঙ্গা গণহত্যা ইস্যু"	"সমকালীন প্রবন্ধ"	"1st Published, 2017"	"1003688"	"100324"	"125"	"12"	"Bangladesh"	"Bangla"		"9789848871904"	"72"	"2823"	"5"	"1"
"10008521"	"রহস্যময় মেরিন দ্বীপ"	"রহস্য ও গোয়েন্দা"	"1st Published, 2017"	"1004013"	"100324"	"125"	"12"	"Bangladesh"	"Bangla"		"9789848871768"	"78"	"4065"	"5"	"1"
"10008751"	"গল্পের সিড়িঁ"	"গল্প সমগ্র/সংকলন"	"1st Published, 2017"	"1004127"	"100324"	"200"	"26"	"Bangladesh"	"Bangla"		"9789848871997"	"128"	"2040"	"5"	"1"
"10001881"	"মুসলিম ও পারিবারিক আইন পরিচিতি"	"মুসলিম ল"	"7th Edition, 2012"	"1000849"	"100184"	"800"	"30"	"Bangladesh"	"Bangla"		"9789843319135"	"352"	"9704"	"5"	"2"
"10006320"	"সুখের আকাশে বিষাদ রাত"	"সমকালীন গল্প"	"1st Published, 2016"	"1003036"	"100358"	"150"	"12"	"Bangladesh"	"Bangla"		"978984900191220"	"64"	"5024"	"5"	"1"
"10004293"	"ফেরারি সময়"	"বাংলা কবিতা"	"1st Published, 2014"	"1002018"	"100359"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849056430"	"112"	"9531"	"5"	"1"
"10006251"	"জোছনায় ঝরে পড়ে ফসলি চাঁদ"	"বাংলা কবিতা"	"1st Published, 2016"	"1002283"	"100359"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849056553"	"86"	"5341"	"5"	"1"
"10006248"	"বৃষ্টি ভেজা দুপুর"	"সমকালীন উপন্যাস"	"1st Published, 2016"	"1002998"	"100359"	"220"	"15"	"Bangladesh"	"Bangla"		"9789849056416"	"112"	"4453"	"5"	"2"
"10006250"	"১৮০ ডিগ্রি"	"বাংলা কবিতা"	"1st Published, 2016"	"1003000"	"100359"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849056478"	"120"	"6276"	"5"	"1"
"10006252"	"মিছে মায়া"	"বাংলা কবিতা"	"1st Published, 2016"	"1003001"	"100359"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849056591"	"87"	"4867"	"5"	"1"
"10006253"	"নির্মল জোছনায় আগুন"	"বাংলা কবিতা"	"1st Published, 2016"	"1003002"	"100359"	"200"	"12"	"Bangladesh"	"Bangla"		"9789849056560"	"104"	"4787"	"5"	"1"
"10004327"	"ভিডিও-মেকার্স হ্যান্ডবুক্‌-প্রথম পত্র"	"গ্রাফিক্স ডিজাইন ও মাল্টিমিডিয়া"	"1st, 2015"	"1002035"	"100361"	"460"	"15"	"Bangladesh"	"Bangla"		"9789849115083"	"176"	"9743"	"5"	"1"
"10004335"	"Banking Finance Economics and Capital Market"	"Banking and Finance"	"5th Edition, 2017"	"1002038"	"100362"	"350"	"15"	"Bangladesh"	"English"		"9789846000730"	"324"	"3648"	"5"	"1"
"10004774"	"The Meter Franking Cancellation of Bangladesh"	"Fiction"	"1st Published, 2015"	"1002297"	"100362"	"250"	"15"	"Bangladesh"	"English"		"9789846000665"	"79"	"7132"	"5"	"1"
"10004873"	"Effective Teaching  Skills"	"Self Development"	"1st Published, 2014"	"1002355"	"100362"	"500"	"15"	"Bangladesh"	"English"		"9789846000665"	"192"	"7919"	"5"	"1"
"10006536"	"Ragatime"	"English Poem"	"1st Published, 2016"	"1003130"	"100362"	"200"	"50"	"Bangladesh"	"English"		"9789846000726"	"96"	"9267"	"5"	"1"
"10006538"	"Opposites Attract"	"Others"	"1st Published, 2015"	"1003132"	"100362"	"300"	"15"	"Bangladesh"	"English"		"9789846000658"	"128"	"3215"	"5"	"1"
"10006917"	"An Introduction to Applied Linguistics and ELT"	"Articles, Research and Criticism On Languages"	"1st Published, 2016"	"1003312"	"100362"	"500"	"50"	"Bangladesh"	"English"		"9789846000627"	"143"	"5308"	"5"	"2"
"10009045"	"ইঁদুরছানা বিড়ালছানা"	"বইমেলা ২০১৮"	"1st Published, 2018"	"1002049"	"100584"	"250"	"30"	"Bangladesh"	"Bangla"		"9789849329435"	"72"	"2098"	"5"	"1"
"10008903"	"মমতাজের খোয়াব"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1002385"	"100584"	"200"	"30"	"Bangladesh"	"Bangla"		"9789849239244"	"96"	"4407"	"5"	"1"
"10008633"	"বঙ্গবন্ধু ও বাংলাদেশ"	"রাজনৈতিক ব্যক্তিত্ব"	"1st Published, 2017"	"1004072"	"100584"	"250"	"30"	"Bangladesh"	"Bangla"		"9789849268055"	"111"	"4380"	"5"	"2"
"10008904"	"খুদে টারজান"	"শিশু-কিশোর উপন্যাস"	"1st Published, 2017"	"1004210"	"100584"	"150"	"30"	"Bangladesh"	"Bangla"		"9789849329237"	"78"	"9503"	"5"	"1"
"10008905"	"মুক্তিযুদ্ধের বাছাই গল্প"	"মুক্তিযুদ্ধের গল্প"	"1st Published, 2017"	"1004211"	"100584"	"600"	"30"	"Bangladesh"	"Bangla"		"9789849329251"	"464"	"4115"	"5"	"1"
"10007398"	"একাত্তরের পরীমণি"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1002074"	"100524"	"150"	"12"	"Bangladesh"	"Bangla"		"9789847271376"	"96"	"9835"	"5"	"1"
"10007397"	"জাতির পিতা"	"রাজনৈতিক ব্যক্তিত্ব"	"1st Published, 2017"	"1003486"	"100524"	"300"	"15"	"Bangladesh"	"Bangla"		"9789847271321"	"208"	"2381"	"5"	"1"
"10007399"	"একাত্তরের গল্প"	"মুক্তিযুদ্ধের গল্প"	"1st Published, 2016"	"1003487"	"100524"	"350"	"15"	"Bangladesh"	"Bangla"		"9789848780167"	"256"	"7766"	"5"	"1"
"10007400"	"ছোটদের শেখ মুজিব"	"বিখ্যাত ব্যক্তি ও জীবনী"	"1st Published, 2016"	"1003487"	"100524"	"150"	"12"	"Bangladesh"	"Bangla"		"9789848780174"	"96"	"9492"	"5"	"1"
"10004447"	"রহস্যময় অভ্যুত্থান ও গণফাঁসি"	"স্বাধীনতা উত্তর বাংলাদেশ"	"1st, 2015"	"1002110"	"100366"	"320"	"15"	"Bangladesh"	"Bangla"		"97898433260465"	"147"	"4777"	"5"	"4"
"10004521"	"একটি অসমাপ্ত গল্প (মিলনের পদাবলী -১)"	"বাংলা কবিতা"	"1st, 2015"	"1002157"	"100369"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849126867"	"80"	"5562"	"5"	"3"
"10008971"	"রিংটোন এবং রং নাম্বার"	"সায়েন্স ফিকশন"	"1st Published, 2018"	"1004234"	"100369"	"150"	"26"	"Bangladesh"	"Bangla"		"9789849280835"	"96"	"9197"	"5"	"4"
"10004533"	"Aurora"	"English Poem"	"1st Published, 2015"	"1002166"	"100371"	"200"	"30"	"Bangladesh"	"English"		"9789847602134"	"96"	"5453"	"5"	"1"
"10004538"	"আমি একটি বাজপাখিকে হত্যা করতে চেয়েছিলাম"	"প্রসঙ্গ: মুক্তিযুদ্ধ"	"1st, 2015"	"1002168"	"100372"	"280"	"15"	"Bangladesh"	"Bangla"		"9789849148579"	"106"	"1514"	"5"	"1"
"10004776"	"কী হইল?"	"রম্য সাহিত্য"	"1st, 2015"	"1002299"	"100372"	"160"	"12"	"Bangladesh"	"Bangla"		"9789849148531"	"64"	"5053"	"5"	"1"
"10004559"	"মনে রেখ আমায়"	"রোমান্টিক উপন্যাস"	"1st, 2015"	"1002178"	"100373"	"180"	"30"	"Bangladesh"	"Bangla"		"9789849092872"	"65"	"3929"	"5"	"1"
"10007543"	"হাইওয়ে"	"সমকালীন উপন্যাস"	"1st Published, 2017"	"1003538"	"100373"	"140"	"12"	"Bangladesh"	"Bangla"		"9789849216162"	"55"	"9545"	"5"	"1"
"10007545"	"নীল জোছনার জল"	"বাংলা কবিতা"	"1st Published, 2017"	"1003539"	"100373"	"140"	"12"	"Bangladesh"	"Bangla"		"9789849216124"	"64"	"5942"	"5"	"1"
"10007546"	"রূপ দেখেছি তোর"	"বাংলা কবিতা"	"1st Published, 2017"	"1003540"	"100373"	"170"	"12"	"Bangladesh"	"Bangla"		"9789849216186"	"80"	"9579"	"5"	"1"
"10007548"	"নিশি প্রবচন"	"বাংলা কবিতা"	"1st Published, 2017"	"1003541"	"100373"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849216179"	"54"	"3640"	"5"	"1"
"10004566"	"টুম্পার ট্রফি জয়"	"শিশু-কিশোর গল্প"	"1st, 2015"	"1002181"	"100374"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849129851"	"54"	"2169"	"5"	"1"
"10004580"	"শূন্য থেকে পূর্ণ"	"বিখ্যাতদের আত্ম-চরিত"	"1st, 2013"	"1002187"	"100375"	"500"	"15"	"Bangladesh"	"Bangla"		"9789789064527"	"280"	"1965"	"5"	"1"
"10004602"	"দেহ মন আত্মায় : মার্শাল আর্ট"	"ব্যায়াম ও ডায়েট"	"1st, 2015"	"1002201"	"100377"	"275"	"15"	"Bangladesh"	"Bangla"		"9789843388674"	"216"	"5303"	"5"	"2"
"10004604"	"জাকারিয়া তামেরের গল্প (বিপন্ন সিরিয়ার কথাকার)"	"অনুবাদ: গল্প"	"1st, 2015"	"1002203"	"100378"	"180"	"30"	"Bangladesh"	"Bangla"		"9789843384560"	"95"	"1464"	"3.5"	"2"
"10008442"	"অতন্দ্রিলা ঘুমাওনি জানি"	"বাংলা কবিতা"	"1st Published, 2017"	"1003970"	"100378"	"160"	"40"	"Bangladesh"	"Bangla"		"9789849187523"	"56"	"4288"	"5"	"2"
"10008443"	"গল্পগপ্পগল্প"	"সমকালীন গল্প"	"1st Published, 2017"	"1003971"	"100378"	"200"	"30"	"Bangladesh"	"Bangla"		"9789849187530"	"54"	"1076"	"5"	"1"
"10007394"	"হাজার বছরের শ্রেষ্ঠ বাঙালি বঙ্গবন্ধু শেখ মুজিবুর রহমান"	"রাজনৈতিক ব্যক্তিত্ব"	"1st Published, 2017"	"1003484"	"100149"	"650"	"15"	"Bangladesh"	"Bangla"		"9847026402927"	"464"	"9729"	"5"	"1"
"10007495"	"একাত্তরে সুনামগঞ্জ"	"জেলা ও সেক্টর-ভিত্তিক মুক্তিযুদ্ধ"	"1st Published, 2017"	"1000244"	"100391"	"400"	"15"	"Bangladesh"	"Bangla"		"9789849240074"	"216"	"7360"	"5"	"3"
"10004853"	"অথবা অগল্প"	"চিরায়ত উপন্যাস"	"1st, 2015"	"1002339"	"100391"	"120"	"12"	"Bangladesh"	"Bangla"		"9789849124016"	"64"	"8652"	"4.8"	"5"
"10007493"	"জানা বিজ্ঞান অজানা বিজ্ঞান"	"গণিত, বিজ্ঞান ও প্রযুক্তিঃ বিবিধ"	"1st Published, 2017"	"1002339"	"100391"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849240129"	"79"	"4458"	"4.5"	"6"
"10006143"	"শ বর্নের বাংলাদেশ"	"বাংলা কবিতা"	"1st Published, 2016"	"1002943"	"100391"	"140"	"12"	"Bangladesh"	"Bangla"		"9789849196396"	"56"	"1762"	"5"	"1"
"10006243"	"মুক্তিযুদ্ধের পূর্বাপর"	"মুক্তিযুদ্ধের প্রবন্ধ ও কলাম সংকলন"	"1st Published, 2016"	"1002994"	"100391"	"140"	"12"	"Bangladesh"	"Bangla"		"9789849196242"	"56"	"1166"	"5"	"1"
"10008384"	"কাব্যের সংসার"	"বাংলা কবিতা"	"1st Published, 2017"	"1003930"	"100391"	"140"	"26"	"Bangladesh"	"Bangla"		"9789849271901"	"63"	"7972"	"5"	"1"
"10008536"	"ভাষান্তরে বুদ্ধভাবনা"	"দর্শন বিষয়ক গবেষণা ও প্রবন্ধ"	"1st Published, 2017"	"1004020"	"100391"	"180"	"26"	"Bangladesh"	"Bangla"		"9789849240181"	"80"	"3618"	"5"	"1"
"10008537"	"অস্ত্রাগার হয়ে যাক জাদুঘর"	"বাংলা কবিতা"	"1st Published, 2017"	"1004020"	"100391"	"150"	"12"	"Bangladesh"	"Bangla"		"9789849271840"	"64"	"5308"	"5"	"1"
"10008538"	"ইতিহাস, ঐতিহ্যে জৈন্তিয়া"	"অঞ্চল ও জেলা ভিত্তিক"	"1st Published, 2017"	"1004021"	"100391"	"600"	"15"	"Bangladesh"	"Bangla"		"9789849271772"	"368"	"5565"	"5"	"1"
"10008750"	"ছন্দে তালে ডিগবাজি"	"ছড়া"	"1st Published, 2017"	"1004126"	"100391"	"140"	"12"	"Bangladesh"	"Bangla"		"9789849240133"	"64"	"8408"	"5"	"1"
"10008888"	"কিশোরপুরাণ"	"শিশু-কিশোর উপন্যাস"	"1st Published, 2018"	"1004200"	"100391"	"160"	"30"	"Bangladesh"	"Bangla"		"9789849303732"	"88"	"9145"	"5"	"1"
"10003009"	"সম্প্রচারের ভাষা ও ভঙ্গি"	"গণমাধ্যম ও সাংবাদিকতা"	"1st Published, 2008"	"1000246"	"100258"	"420"	"15"	"Bangladesh"	"Bangla"		"9848020525"	"479"	"3834"	"4"	"1"
"10002763"	"গ্লিম্পসেস অব ওয়ার্লড হিসট্রি"	"অনুবাদ: ইতিহাস ও ঐতিহ্য"	"1st Published, 2013"	"1001263"	"100258"	"1000"	"15"	"Bangladesh"	"Bangla"		"9848020977"	"1011"	"5180"	"5"	"1"
"10001277"	"আনাফ্রাঙ্ক এর ডায়েরি"	"অনুবাদ: জীবনী, স্মৃতিচারণ ও সাক্ষাৎকার"	"1st Published, 2013"	"1000250"	"100134"	"200"	"12"	"Bangladesh"	"Bangla"		"9847032200708"	"192"	"7729"	"3"	"1"
"10001445"	"রূপচর্চা ও সৌন্দর্য"	"ফ্যাশন ও রূপচর্চা"	"2nd Printed, 2014"	"1000669"	"100134"	"150"	"12"	"Bangladesh"	"Bangla"		"9848414304"	"89"	"8965"	"5"	"1"
"10008710"	"দশ বাউলের পদাবলী (বাউল গান )"	"লোক সংগীত"	"1st Published, 2017"	"1001300"	"100134"	"500"	"26"	"Bangladesh"	"Bangla"		"9847032201897"	"336"	"9071"	"5"	"1"
"10002875"	"আচার পিঠা মিষ্টি"	"রেসিপি"	"1st Published, 2013"	"1001332"	"100134"	"350"	"15"	"Bangladesh"	"Bangla"		"9847032201118"	"144"	"2940"	"5"	"1"
"10003090"	"ইমপ্রুভ ইউর ইংলিশ স্পোকিং স্কীল"	"ভাষা শিক্ষা ও ব্যাকরণ"	"1st Published, 2013"	"1001427"	"100134"	"250"	"15"	"Bangladesh"	"Bangla"		"9847032201354"	"320"	"9191"	"4"	"1"
