"AUTHOR_ID"	"AUTHOR_NAME"	"AUTHOR_SUMMARY"
"1008048"	"মোঃ আজহার আলী"	
"1008049"	"রসরাজ দাস"	
"1008050"	"ননী গোপাল দে"	
"1008051"	"মিঃ বটব্যাল"	
"1008052"	"বর্তমান সময়"	
"1008053"	"শ্রী রাজা শর্মা"	
"1008054"	"নাহিদ নোমান অরূপ"	
"1008055"	"এস. এম. শাওয়ান মনির"	
"1008056"	"প্রভাস বিশ্বাস"	
"1008057"	"উজ্জ্বল কুমার দাস"	
"1008058"	"তহমীনা খাতুন"	
"1008059"	"সত্যেন্দ্রনাথ বসু"	
"1008060"	"সন্দীপ সেন"	
"1008061"	"বিকাশ রঞ্জন ভৌমিক"	
"1008062"	"জাদুকর শিবকুমার"	
"1008063"	"কান্তা চৌধুরী"	
"1008064"	"সমরজিৎ কর"	
"1008065"	"মোহাম্মদ জাহিদুল ইসলাম"	
"1008066"	"অধ্যাপিকা ঈশিতা সুলতানা"	
"1008067"	"ডাঃ ফিরোজা বেগম"	
"1008068"	"সবিহ-উল আলম"	
"1008069"	"আ. ন. ম. বজলুর রশীদ"	
"1008070"	"জিল্লুর রহীম আখন্দ"	
"1008071"	"অধ্যক্ষ এম. শাহজাহান ফিরোজ"	
"1008072"	"আবদুল হাই মাশরেকী"	
"1008073"	"রফিক উল্লাহ খান"	
"1008074"	"শাহীন সুলতানা"	
"1008075"	"রেজাউল করিম ভূইয়া"	
"1008076"	"শামীম মাশরেকী"	
"1008077"	"জাহাঙ্গীর আলম শিমুল"	
"1008078"	"আলী আমজাদ খান"	
"1008079"	"মুনমুন মানবী"	
"1008080"	"রওশন ইজদানী"	
"1008081"	"প্রফেসর মো. তরিকুল ইসলাম"	
"1008082"	"ওবায়দুল হক সরকার"	
"1008083"	"মুহম্মদ ছমিরুদ্দীন খাঁ"	
"1008084"	"রজনীকান্ত সোম"	
"1008085"	"উপেন্দ্রনাথ জানা"	
"1008086"	"আলফ্রেড হিচকক"	
"1008087"	"ডাঃ অরুণ কুমার দত্ত"	
"1008088"	"অধ্যাপক জগদীশ চন্দ্র ঘোষ"	
"1008089"	"ডা. মুহাম্মদ শহীদুল্লাহ"	
"1008090"	"দুর্গাপদ চট্টোপাধ্যায়"	
"1008091"	"উত্তম ঘোষ"	
"1008092"	"গৌরী সেন"	
"1008093"	"তালুকদার মনিরুজ্জামান"	
"1008094"	"সরকার শাহাবুদ্দীন আহমেদ"	
"1008095"	"ভূবন মোহন রায়"	
"1008096"	"আহমেদ আশরাফ"	
"1008097"	"চৌধুরী শামসুর রহমান"	
"1008098"	"ইন্দুভূষণ রায়"	
"1008099"	"মিতা দাস"	
"1008100"	"মসউদ-উশ শহীদ"	
"1008101"	"ভূবন রায়"	
"1008102"	"গিওভান্নি বোক্কাচিও"	
"1008103"	"সাজ্জাদ হোসাইন খান"	
"1008104"	"সাইয়্যেদা সুলতানা"	
"1008105"	"মোহাম্মদ জিয়াউর আহসান"	
"1008106"	"বিকাশ কান্তি সাহা"	
"1008107"	"শেখর সেনগুপ্ত"	
"1008108"	"মোহাম্মদ কাসেম"	
"1009867"	"গোবিন্দগোপাল মুখোপাধ্যায়"	
"1009868"	"অ্যাসটেরিক্স"	
"1009869"	"জো জেট জোকো অ্যার্জে"	
"1009870"	"পৌলোমী সেনগুপ্ত"	
"1009871"	"অ্যার্জে"	
"1009872"	"কম্পিউটার বার্তা"	
"1009873"	"নুরুল হোসাইন খান"	
"1009874"	"কৌশিক কুন্ডূ"	
"1009875"	"জলে-জঙ্গলে সিরিজ"	
"1009876"	"মানুষের কীর্তিকথা সিরিজ"	
"1009877"	"ইতিহাস সিরিজ"	
"1009878"	"বিশ্ব-জগৎ সিরিজ"	
"1009879"	"কীটপতঙ্গ-পশুপাখি সিরিজ"	
"1009880"	"অখিলেশ্বর ভট্টাচার্য"	
"1009881"	"অনিলবরণ ভূঁইয়া"	
"1009882"	"অমরনাথ রায়"	
"1009883"	"অমলিতা খাঁড়া"	
"1009884"	"অরূপরতন ভট্টাচার্য"	
"1009885"	"অশেষ চট্টোপাধ্যায়"	
"1009886"	"আনন্দমেলা সংকলন"	
"1009887"	"কল্যাণী কার্লেকার"	
"1009888"	"কুন্তক"	
"1009889"	"কৃষেন্দু চাকী"	
"1009890"	"ক্ষিতীশ রায়"	
"1009891"	"গিরিধারী কুণ্ডু"	
"1009892"	"জগমোহন মুখোপাধ্যায়"	
"1009893"	"জয়দীপ চক্রবর্তী"	
"1009894"	"তপন সেন"	
"1009895"	"তানাজী সেনগুপ্ত"	
"1009896"	"তুলসী সেনগুপ্ত"	
"1009897"	"তৃষিত বর্মন"	
"1009898"	"দিলীপকুমার বন্দ্যোপাধ্যায়"	
"1009899"	"দীপান্বিতা রায়"	
"1009900"	"দেব সেনাপতি"	
"1009901"	"দেবজ্যোতি ভট্টাচার্য"	
"1009902"	"দেবীপ্রসাদ সেনগুপ্ত"	
"1009903"	"ধীরা পালিত"	
"1009904"	"ধ্রুবজ্যোতি বন্দ্যোপাধ্যায়"	
"1009905"	"নলিনী দাশ"	
"1009906"	"নিখিলচন্দ্র সরকার"	
"1009907"	"নিল ওব্রায়েন"	
"1009908"	"পার্থপ্রতিম সেনগুপ্ত"	
"1009909"	"পার্থসারথি চক্রবর্তী"	
"1009910"	"জি. পি. বসু"	
"1009911"	"পিয়ালী বসু"	
"1009912"	"পূণ্যলতা চক্রবর্তী"	
"1009913"	"প্রতুলচন্দ্র গুপ্ত"	
"1009914"	"প্রবীর সেন"	
"1009915"	"নারায়ণ সান্যাল"	
"1009916"	"বলাকা ঘোষাল"	
"1009917"	"বানীব্রত চক্রবর্তী"	
"1009918"	"বিজনকুমার ঘোষ"	
"1009919"	"বিমল ঘোষ"	
"1009920"	"বিমান নাথ"	
"1009921"	"বীরেন্দ্রকুমার বন্দ্যোপাধ্যায়"	
"1009922"	"ভবানী-প্রসাদ চট্টোপাধ্যায়"	
"1009923"	"মণি ভৌমিক"	
"1009924"	"মলয় মুখোপাধ্যায়"	
"1009925"	"মীরা বালসুব্রমানিয়ান"	
"1009926"	"যামিনীকান্ত সোম"	
"1009927"	"রবীন্দ্রনাথ মজুমদার"	
"1009928"	"রমেশচন্দ্র দাশ"	
"1009929"	"ডাঃ শান্তনু বন্দ্যোপাধ্যায়"	
"1009930"	"শান্তনু মিত্র"	
"1009931"	"শীবশঙ্কর মিত্র"	
"1009932"	"শিবায়ন ঘোষ"	
"1009933"	"ডাঃ শিমিরকুমার বসু"	
"1009934"	"সন্দীপ রায়"	
"1009935"	"সরলাবালা সরকার"	
"1009936"	"অ্যাডর্ন পাবলিকেশন"	
"1009937"	"সাধনা মুখোপাধ্যায়"	
"1009938"	"সুচিত্রা মিত্র"	
"1009939"	"সত্যোন্দ্রনাথ মজুমদার"	
"1009940"	"সুর্নিমল বসু"	
"1009941"	"সুপ্রিয় ঠাকুর"	
"1009942"	"সুভদ্রকুমার সেন"	
"1009943"	"সুভদ্রা উর্মিলা মজুমদার"	
"1009944"	"সুরজিৎ দাশগুপ্ত"	
"1009945"	"সৌরীন্দ্রমোহন মুখোপাধ্যায়"	
"1009946"	"হিমানীশ গোস্বামী"	
"1009947"	"সাজ্জাদুর রহমান"	
"1009948"	"নীলাঞ্জন মুখোপাধ্যায়"	
"1009949"	"নিলার্ণব চক্রবর্তী"	
"1009950"	"পার্থপ্রতিম আচার্য"	
"1009951"	"পার্থপ্রতিম কাঞ্জিলাল"	
"1009952"	"পাপড়ি ভট্টাচার্য"	
"1009953"	"প্রণবকুমার মুখোপাধ্যায়"	
"1009954"	"প্রবালকুমার বসু"	
"1009955"	"বিকাশ গায়েন"	
"1009956"	"বিকাশ নায়ক"	
"1009957"	"বিকাশ সরকার"	
"1009958"	"বিজয়া মুখোপাধ্যায়"	
"1009959"	"বিষ্ণু দে"	
"1009960"	"বীতশোক ভট্টাচার্য"	
"1009961"	"বৃন্দা সেন"	
"1009962"	"বেণু দত্ত রায়"	
"1009963"	"ভাস্কর চক্রবর্তী"	
"1009964"	"ভেরনার ল্যামবেরসি"	
"1009965"	"মউলি মিশ্র"	
"1009966"	"যশোধরা রায়চৌধুরী"	
"1009967"	"রণজিৎ দাশ"	
"1009968"	"রূপক চক্রবর্তী"	
"1009969"	"শঙ্খ ঘোষ"	
"1009970"	"শরৎকুমার মুখোপাধ্যায়"	
"1009971"	"শিবপ্রসাদ সমাদ্দর"	
"1009972"	"শিবাশিস মুখোপাধ্যায়"	
"1009973"	"শুভাশীষ ভাদুড়ী"	
"1009974"	"শ্বেতা চক্রবর্তী"	
"1009975"	"শ্রীজাত"	
"1009976"	"সংযম পাল"	
"1009977"	"সংযুক্তা বন্দ্যোপাধ্যায়"	
"1009978"	"সমীর সেনগুপ্ত"	
"1009979"	"সাম্যব্রত জোয়ারদার"	
"1009980"	"সুতপা মিত্র"	
"1009981"	"সুতপা সেনগুপ্ত"	
"1009982"	"সুনীল বসু"	
"1009983"	"সুপ্রভাত মুখোপা্ধ্যায়"	
"1009984"	"সুবোধ সরকার"	
"1009985"	"সুব্রত রুদ্র"	
"1009986"	"সুমন গুণ"	
"1009987"	"সুমনা সান্যাল"	
"1009988"	"সুস্নাত গঙ্গোপাধ্যায়"	
"1009989"	"সেবন্তী ঘোষ"	
"1009990"	"সোমনাথ মুখোপাধ্যায়"	
"1009991"	"হরপ্রসাদ মিত্র"	
"1009992"	"অনির্বাণ বন্দ্যোপাধ্যায়"	
"1009993"	"অভীক বন্দ্যোপাধ্যায়"	
"1009994"	"অয়ন বন্দ্যোপাধ্যায়"	
"1009995"	"অরবিন্দু গুহ"	
"1009996"	"অরুণ মিত্র"	
"1009997"	"অরুণকুমার সরকার"	
"1004049"	"মোঃ আতিকুর রহমান"	
"1004050"	"সাজেদা বানু হেলেন"	
"1004051"	"রাকিবুল হক ইবন"	
"1004052"	"পিন্টু রহমান"	
"1004053"	"ড.জাহাঙ্গীর আলম"	
"1004054"	"এম. এ. সোরহাব"	
"1004055"	"নাভিদ সালেহ"	
"1004056"	"কৌমদী নার্গিস"	
"1004057"	"ফেরদৌসী মাহমুদ"	
"1004058"	"সাঈদা নাঈম"	
"1004059"	"তারনিমা ওয়ারদা আন্দালিব (তমা)"	
"1004060"	"নোমান সালমান"	
"1004061"	"সমর সেন"	
"1004062"	"অধ্যাপক ডা. মোঃ শারফুদ্দিন আহমেদ"	
"1004063"	"জান্নাতুল বাহার"	
"1004064"	"মিনা মিজানুর রহমান"	
"1004065"	"সুমন মাহবুব"	
"1004066"	"হাসান আবাবিল"	
"1004067"	"ড. দিরাজুর রহমান খান"	
"1004068"	"আহমেদ কবীর কিশোর"	
"1004069"	"চকিত প্রাচুর্য"	
"1004070"	"আলহাজ্জ লায়ন আবদুর রউফ"	
"1004071"	"রুবাইয়াৎ আহমেদ"	
"1004072"	"শামসুদ্দীন নওয়াব"	
"1004073"	"শেখ মিলন"	
"1004074"	"কনক চৌধুরী"	
"1004075"	"বেগম ফাতেমা আলী"	
"1004076"	"গোলাম সারওয়ার জুয়েল"	
"1004077"	"প্রফুল্ল গাইন"	
"1004078"	"শাহ আলম লিটন"	
"1004079"	"নাজমা আরেফীন"	
"1004080"	"মাহবুবুর রহমান -১"	
"1004081"	"স্বীকৃতি প্রসাদ বড়ুয়া"	
"1004082"	"জয়সেন বড়ুয়া"	
"1004083"	"মনোয়ার হোসাইন মিনু"	
"1004084"	"রহমান মুস্তাফিজ"	
"1004085"	"আশিকুর রহমান (আশিক)"	
"1004086"	"মাহবুব সিদ্দিক"	
"1004087"	"আলী সিদ্দিক"	
"1004088"	"আলী আহমদ আল সিদ্দিক"	
"1004089"	"আলহাজ্ব শাহ্ সৈয়দ সিরাজুল হক বাগদাদী"	
"1004090"	"ড. বিথীকা বণিক"	
"1004091"	"মোঃ আবদুল কাইউম ঠাকুর"	
"1004092"	"এস. এম মঈন হাসান"	
"1004093"	"এ আর শিকদার"	
"1004094"	"আফসানা আহমেদ"	
"1004095"	"নূরুল কবীর"	
"1004096"	"আখতারুন্নাহার বেবী"	
"1004097"	"শিবাজী দে"	
"1004098"	"দুলাল মন্ডল"	
"1004099"	"শাহ্‌যাদ ফিরদাউস"	
"1004100"	"আবিদ হোসেন"	
"1004101"	"সিদ্দিকা মাহমুদ"	
"1004102"	"মুহম্মদ মুহসিন"	
"1004103"	"তারিক মনজুর"	
"1004104"	"ফারজানা খান"	
"1004105"	"এম আবদুল আলীম"	
"1004106"	"বিপ্লব হুমায়ূন"	
"1004107"	"শরীফ সিরাজ"	
"1004108"	"কাজী রোজী"	
"1004109"	"অমৃত লাল বালা"	
"1004110"	"ইকরাম আহমেদ লেনিন"	
"1004111"	"খুরশীদা বেগম"	
"1004112"	"মোঃ মনজুর-উল-হক"	
"1004113"	"আবুল মনসুর"	
"1004114"	"আবদুল কুদ্দুস ফরিদী"	
"1004115"	"শাকিল বিন মুশতাক"	
"1004116"	"মুহাম্মদ জামাল উদ্দিন"	
"1004117"	"রায়হানা হোসেন"	
"1004118"	"মিতা নূর"	
"1004119"	"সাঈদ হাসান দারা"	
"1004120"	"মিজানুর রহমান রানা"	
"1004121"	"নিয়াজ সজিব"	
"1004122"	"শাহীনুর রহমান"	
"1004123"	"শাহানা সিরাজী"	
"1004124"	"হারিসুল হক"	
"1004125"	"রেহমান শামস"	
"1004126"	"খন্দকার মোয়াজ্জেম হোসেন"	
"1004127"	"ফাহ্‌মিদা হক"	
"1004128"	"রুকুন-উজ-জামান রতন"	
"1004129"	"মফিদা আকবর"	
"1004130"	"দেওয়ান গোলাম মোর্তুজা"	
"1004131"	"মুহাম্মদ শামীম"	
"1004132"	"শহীদুল হক খান"	
"1004133"	"সেরাজুম মুনিরা মিতা অধরা"	
"1004134"	"মোশাররফ হোসেন"	
"1004135"	"সৈয়দ নূর আহমদ"	
"1004136"	"বেলায়েত হোসেন ইমন"	
"1004137"	"ড. ইয়াকুব আলী"	
"1004138"	"সাইমুম হাবিব"	
"1004139"	"দিদারুল জামিল"	
"1004140"	"অধ্যাপিকা ড. হালিমা খাতুন"	
"1004141"	"ড. কাজী সাইফুদ্দীন"	
"1004142"	"প্রফেসর তাহির তানভির"	
"1004143"	"সোনিয়া জাহান সোমা"	
"1004144"	"প্রফেসর আলতাফ হোসেন"	
"1004145"	"এম. ডি. মুরাদ"	
"1004146"	"কামরুজ্জামান বাবু"	
"1004147"	"মোহাম্মদ সোহেল তালুকদার"	
"1004148"	"সামির আহসান"	
"1004149"	"বড়ু চণ্ডীদাস"	
"1004150"	"মোসলিমা খাতুন"	
"1004151"	"ননী ভৌমিক"	
"1004152"	"শফিক রহমান"	
"1004153"	"বিহারীলাল"	
"1004154"	"রেবতী বর্মণ"	
"1004155"	"ফাল্গুনী মুখোপাধ্যায়"	
"1004156"	"মোবারক হোসেন লিটন"	
"1004157"	"যাযাবর"	
"1004158"	"আবু জাফর খান"	
"1004159"	"নাজমুল হোসেন"	
"1004160"	"মোঃ জাহিদুল ইসলাম জিন্নু"	
"1004161"	"মোজাম্মেল হোসেন"	
"1004162"	"কালিদাস"	
"1004163"	"হাওয়ার্ড পাইল"	
"1004164"	"আলেকজাণ্ডার ডুমা"	
"1004165"	"জোহানা স্পাইরি"	
"1004166"	"চার্লস ডিকেন্স"	
"1004167"	"লেম্যান ফ্রাঙ্ক বউম"	
"1004168"	"মুহাম্মদ রুকুন-উজ-জামান রতন"	
"1004169"	"কেইট ডগলাস উইগিন"	
"1004170"	"এইচ. জি. ওয়েলস"	
"1004171"	"উইলিয়াম স্মিথ"	
"1004172"	"ভিক্টর হুগো"	
"1004173"	"ওয়াশিংটন আর্ভিং"	
"1004174"	"কেনেথ গ্রাহাম"	
"1004175"	"জ্যাক লন্ডন"	
"1004176"	"ফ্রান্সিস হডসন বার্নেট"	
"1004177"	"আনা সোয়েল"	
"1004178"	"এডগার অ্যালান পো"	
"1004179"	"মিগুয়েল ডি সারভান্তেস"	
"1004180"	"এলেনর এইচ পোর্টার"	
"1004181"	"মেরী ম্যাপস ডজ"	
"1004182"	"স্যার ওয়াল্টার স্কট"	
"1004183"	"জেমস ফেনিমোর কুপার"	
"1004184"	"শফিকুর রাহি"	
"1006012"	"নাজমা হোসনে আরা"	
"1006013"	"আমির মির্জা"	
"1006014"	"মির্জা ছাব্বির আহমেদ"	
"1006015"	"আবদুর মান্নান"	
"1006016"	"আবু মকসুদ"	
"1006017"	"কামরুন জিনিয়া"	
"1006018"	"মোঃ শাহজাহান"	
"1006019"	"আল আমিন স্বপন"	
"1006020"	"কাজী হাবিব"	
"1006021"	"প্রিয় ভট্টাচার্য"	
"1006022"	"মহীতোষ রায়"	
"1006023"	"সানজীদা রুমী"	
"1006024"	"সরওয়ার হোসেন"	
"1006025"	"আলমগীর শাওন"	
"1006026"	"সৈকত আহমেদ"	
"1006027"	"নজরুল মিন্টো"	
"1006028"	"বাসুদেব নাগ"	
"1006029"	"মোঃ নজরুল ইসলাম-১"	
"1006030"	"ডাঃ অজয় দাস"	
"1006031"	"সৈয়দ নুরুল আলম"	
"1006032"	"আহসান ওয়াহিদ"	
"1006033"	"আশুতোষ মুখোপাধ্যায়"	
"1006034"	"আবদুল মান্নান সরকার"	
"1006035"	"মুহম্মদ আবদুল হাই"	
"1006036"	"ফারজানা আওরঙ্গজেব"	
"1006037"	"রওশন আরা দোলন"	
"1006038"	"বরুণ দাস"	
"1006039"	"মনিরুজ্জামান মনির"	
"1006040"	"অনুপ বিশ্বাস"	
"1006041"	"জনাথন সুইফট"	
"1006042"	"উইলিয়াম স্টেইগ"	
"1006043"	"রুমা পারভীন"	
"1006044"	"কামাল উদ্দিন আহাম্মদ"	
"1006045"	"কবি ফোরকান বেগম"	
"1006046"	"তাহমিনা খলিল"	
"1006047"	"মাসুম সায়ীদ"	
"1006048"	"আশাপূর্ণা দেবী"	
"1006049"	"মহিবুর রহিম"	
"1006050"	"জোবেদ আলী"	
"1006051"	"আরাফাত খান"	
"1006052"	"আফরোজা জহিরুল"	
"1006053"	"লিমা মেহরিন"	
"1006054"	"অ্যামেরিটাস প্রফেসর কাজী জাকের হোসেন"	
"1006055"	"মতিন উদ্দীন আহমদ"	
"1006056"	"মালেকা ফেরদৌস"	
"1006057"	"এস. এম. ইকবাল"	
"1006058"	"বেগম হাসিনা"	
"1006059"	"মনিরা ইসলাম"	
"1006060"	"শহীদুল হক স্বপন"	
"1006061"	"কাজী রাজিবুল হক"	
"1006062"	"এরিখ কেষ্টনার"	
"1006063"	"সুরমা চৌধুরী"	
"1006064"	"ব্যারিস্টার মোহাম্মদ রওশন আলী"	
"1006065"	"মাহবুব মোর্শেদ"	
"1006066"	"শাতিল মাহমুদ"	
"1006067"	"মনোয়ার হোসেন সূর্য"	
"1006068"	"বিবেকানন্দ রায়"	
"1006069"	"আবু বাকার"	
"1006070"	"আফরিনা হোসেন রিমু"	
"1006071"	"মুকুল চৌধুরী"	
"1006072"	"আবদুল্লাহ জেয়াদ"	
"1006073"	"মোহাম্মদ আজিজুল হক"	
"1006074"	"শেখ বাতেন"	
"1006075"	"এম এ হান্নান"	
"1006076"	"অনিন্দ্য অমাত"	
"1006077"	"খালেক বিন জয়েনউদ্দীন"	
"1006078"	"আবু মুসা চৌধুরী"	
"1006079"	"আহসান হাবিব বুলবুল"	
"1006080"	"এস. এম. নূর-উল-আলম"	
"1006081"	"আলমগীর মোহাম্মদ রনজু"	
"1006082"	"মহিউদ্দিন আকবর"	
"1006083"	"নাসির হেলাল"	
"1006084"	"জুনান নিশাত"	
"1006085"	"প্রফেসর হুসনে জাহান"	
"1006086"	"মোহাম্মদ ঈসমাইল"	
"1006087"	"ইঞ্জিনিয়ার আরিফুল রহমান"	
"1006088"	"গিয়াসউদ্দিন খসরু"	
"1006089"	"শামীমা শাহীন"	
"1006090"	"সাঈদা জামানর"	
"1006091"	"ইউসুফ আলী এটম"	
"1006092"	"মুক্তার হোসেন"	
"1006093"	"রওশন আরা বেগম রুশনী"	
"1006094"	"আলহাজ্জ্ব মাওলানা ফজলুর রহমান মুনশী"	
"1006095"	"মোস্তফা জাহাঙ্গীর আলম"	
"1006096"	"শামসুদ্দীন আহমদ হাসু"	
"1006097"	"সাইফ সৈয়দ"	
"1006098"	"অধ্যাপিকা শামীম সাফা"	
"1006099"	"অভীক ওসমান"	
"1006100"	"খান কুদরত ই সাকলায়েন"	
"1006101"	"জামি উন নেসা টুনু"	
"1006102"	"ডাঃ আকরাম সাঈদ"	
"1006103"	"মৃনাল কুমার চৌধুরী"	
"1006104"	"মানিক চাঁদ"	
"1006105"	"লবী রহমান"	
"1006106"	"ফেরদৌস আক্তার রুনা"	
"1006107"	"রফিকুল ইসলাম রফিক"	
"1006108"	"নাঈমা আফরোজ সম্পা"	
"1006109"	"রানা সিংহ"	
"1006110"	"চৌধুরী আব্দুল হাই খোকন"	
"1006111"	"ড. মোহাম্মদ আলমগীর"	
"1006112"	"ডাঃ রাশেদ ভূইয়া তুহিন"	
"1006113"	"সামিমা জাইদি"	
"1006114"	"নিরো সিরাজুল ইসলাম"	
"1006115"	"মুহাম্মদ আতাউর রহমান খান"	
"1006116"	"ইকবাল কবীর মোহন"	
"1006117"	"জাহাঙ্গীর সেলিম"	
"1006118"	"ড. মোজাদ্দেদ হাসান আদনান"	
"1006119"	"মতিয়ার রহমান পাটোয়ারী"	
"1006120"	"বিশ্বনাথ কুন্ডু পিটার"	
"1006121"	"আফতারুজ্জামান কামাল"	
"1006122"	"এখলাস উদ্দীন আহমদ"	
"1006123"	"ড. সুধাময় দাস"	
"1006124"	"ডা. আ ন ম আমিনুর রহমান"	
"1006125"	"অপূর্ব অনির্বাণ"	
"1006126"	"কাদের মাহমুদ"	
"1006127"	"সুজাত আলী"	
"1006128"	"আনোয়ারা জাহান"	
"1006129"	"লাভলী আখতার ডলি"	
"1006130"	"প্রফেসর মোঃ মোজাম্মেল হক"	
"1006131"	"মোঃ ফিরোজ খান"	
"1006132"	"মোহামাবদুল হাই"	
"1006133"	"আনোয়ার পাশা"	
"1006134"	"বেগম মাহমুদা রফিক"	
"1006135"	"প্রফেসর ডা. ইকবাল হাসান মাহমুদ"	
"1006136"	"রহিমা আক্তার করিম"	
"1006137"	"মোহাম্মদ আবদুর রহীম"	
"1006138"	"এম. আবদুর রব"	
"1006139"	"এবনে গোলাম সামাদ"	
"1006140"	"ড. জাফর আহমদ ভুঁইয়া"	
"1006141"	"ড. মুহাম্মদ আবদুল্লাহ"	
"1006142"	"ইশতিয়াক আহমদ লাবু"	
"1006143"	"কাজী মাসুদা সালেহ"	
"1006144"	"সাদ উল্লাহ"	
"1008109"	"তাহমিলুর রহমান"	
"1008110"	"এরিফ ফ্রম"	
"1008111"	"দুর্ভাষী"	
"1008112"	"কৃষিবিদ মোঃ রাজিবুর রহমান"	
"1008113"	"আকতারুজ্জামান মোহাম্মদ মোহসীন"	
"1008114"	"মনি সিংহ"	
"1008115"	"ন. লুচনিক"	
"1008116"	"মঞ্জুরুল আহসান খান"	
"1008117"	"খোকা রায়"	
"1008118"	"লিউ শাউ চি"	
"1008119"	"দিপালী দাস"	
"1008120"	"এ্যাড. শেখ আকতার-উল ইসলাম"	
"1008121"	"মোসাদ্দেক হোসেন স্বপন"	
"1008122"	"আমজাদ হোসাইন"	
"1008123"	"অমর মজুমদার"	
"1008124"	"গুলশান আনোয়ার প্রধান"	
"1008125"	"হেলাল মৃধা"	
"1008126"	"লি ইয়ং-চি"	
"1008127"	"ম্যাজিসিয়ান লিটলমণি"	
"1008128"	"অমলেশ ভট্টাচার্য"	
"1008129"	"তাকেটুশি ইমামুরী"	
"1008130"	"ডাঃ অবিনাশ চন্দ্র রায়"	
"1008131"	"ডা: এস. আর. জানা"	
"1008132"	"ডা: বিমল কুমার আগরওয়ালা"	
"1008133"	"সুভাষ চন্দ্র চট্টোপাধ্যায়"	
"1008134"	"ডা. সুব্রত সেন"	
"1008135"	"ডাঃ পি. কে. চক্রবর্তী"	
"1008136"	"ডা. সুশীল চন্দ্র বিশ্বাস"	
"1008137"	"ডাঃ অসীম দাসগুপ্ত"	
"1008138"	"জগলুল আলম"	
"1008139"	"শাহাবুদ্দিন মুহম্মদ আলী"	
"1008140"	"মাসুদ কামাল"	
"1008141"	"এম. এস. হোসেন"	
"1008142"	"মাওলানা এম. আর. বারী"	
"1008143"	"নসীম হিজাযী"	
"1008144"	"শফীউদ্দীন সরদার"	
"1008145"	"চেমন আরা"	
"1008146"	"মাহবুব-উল-আলম"	
"1008147"	"মুহাম্মদ শামসুজ্জোহা"	
"1008148"	"জাহান আক্তার নূর"	
"1008149"	"নজমুল চৌধুরী"	
"1008150"	"জহুরুল ইসলাম"	
"1008151"	"এস. মুজিবুল্লাহ"	
"1008152"	"শরীফ আব্দুল গোফরান"	
"1008153"	"হারুন ইবনে শাহাদাত"	
"1008154"	"আ.জ.ম. ওবায়েদুল্লাহ"	
"1008155"	"খন্দকার মাহফুজুর হক"	
"1008156"	"ইসহাক ওবায়দী"	
"1008157"	"আফজাল চৌধুরী"	
"1008158"	"এন. এম. হাবিব উল্লাহ"	
"1008159"	"কাজী মোহাম্মদ সাখাওয়াত উল্লাহ"	
"1008160"	"মোহাম্মদ সিরাজউদ্দীন"	
"1008161"	"ক্যারল এল. এনওয়ে"	
"1008162"	"অধ্যাপক শাহেদ আলী"	
"1008163"	"সরকার সাহাবউদ্দিন আহমেদ"	
"1008164"	"ইব্রাহীম মন্ডল"	
"1008165"	"সেক্টর কমান্ডার এম হামিদুল্লাহ খান"	
"1008166"	"ড. সৈয়দ সাজ্জাদ হুসাইন"	
"1008167"	"আলাউদ্দিন খান"	
"1008168"	"আলহাজ্ব অধ্যাপক গোলাপ ছোবহান"	
"1008169"	"প্রফেসর মুহাম্মদ আব্দুল জলীল মিঞা"	
"1008170"	"মুনাওয়ার আহমদ"	
"1008171"	"ইবনে সাজ্জাদ"	
"1008172"	"এ.কে.এম. রফিকুল্লাহ চৌধুরী"	
"1008173"	"আলহাজ্জ এ্যাডভোকেট বদিউল আলম"	
"1008174"	"মাহমুদুর রহমান রাজু"	
"1008175"	"আব্দুল মজিদ"	
"1008176"	"চৌধুরী নুরুল আজিম কাদেরী"	
"1008177"	"আলহাজ্ব খান বাহাদুর আব্দুর রহমান খান"	
"1008178"	"লুবনা জাহান"	
"1008179"	"শাহ মুহাম্মদ খুরশীদ আলম"	
"1008180"	"আশকার ইবনে শাইখ"	
"1008181"	"শহীদ সিরাজী"	
"1008182"	"আবদুল মান্নান তালিব"	
"1008183"	"হাসান আলীম"	
"1008184"	"তানিয়া রহমান তনি"	
"1008185"	"শাহ মুহাম্মদ মোশাহিদ"	
"1008186"	"আছাদুল্লাহ"	
"1008187"	"কামরুল ইসলাম খান"	
"1008188"	"অধ্যক্ষ আবু হেনা"	
"1008189"	"কবি আসাদ বিন হাফিজ"	
"1008190"	"আবদুল মবিন"	
"1008191"	"আদম মেজ"	
"1008192"	"সৈয়দ নাসির উদ্দিন"	
"1008193"	"বেগম হাসিনা জহুর"	
"1008194"	"কহিনুর বেগম"	
"1008195"	"শরীফ আখন্দ"	
"1008196"	"মোহাম্মদ মোজাফ্ফর আলী ফকির"	
"1008197"	"সি. এম. ইউসুফ"	
"1008198"	"সাজেদুর রহমান"	
"1008199"	"ফিরোজ সরকার"	
"1008200"	"এডনা ইয়স্ট"	
"1008201"	"শরীফ জামাল ফরহাদ"	
"1008202"	"আ. ফ. ম. মোদাচ্ছের আলী"	
"1008203"	"ইমদাদুল হক মামুন"	
"1008204"	"রোকসানা রশীদ"	
"1008205"	"কাজী রোকসানা হাসান মুক্তা"	
"1008206"	"অধ্যক্ষ আলী হায়দার চৌধুরী"	
"1008207"	"মৌলভী আজহার উদ্দিন আহমদ"	
